site_id,latitude,longitude,start_date,end_date,status,timestamp,pm10,pm2_5,aqi
1557/2006190/0,-37.811721,144.9639722,2006-05-30,,active,2026-04-12T18:00,6.0,4.1,21
36628.3603506676461/A,-37.811721,144.9639722,2020-11-13,2022-06-07,inactive,2026-04-12T18:00,6.0,4.1,21
1566/005368,-37.8139688,144.9724346,2006-05-26,,active,2026-04-12T18:00,6.0,4.1,21
9.84111E+12,-37.8188041,144.9503704,2020-10-09,2023-10-09,inactive,2026-04-12T18:00,6.0,4.1,21
1081/06/00012/0,-37.8139688,144.9724346,2006-05-25,,active,2026-04-12T18:00,6.0,4.1,21
8446696523555/A,-37.8109402,144.9619384,2020-11-16,2023-11-16,inactive,2026-04-12T18:00,6.0,4.1,21
8.4467E+12,-37.8109402,144.9619384,2020-11-16,2023-11-16,inactive,2026-04-12T18:00,6.0,4.1,21
5.31886E+12,-37.8257755,144.9626864,2020-11-09,2020-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
16737 5441957197844,-37.8176048,144.9621837,2020-11-11,2023-11-11,inactive,2026-04-12T18:00,6.0,4.1,21
46347/ 3200901051626/1,-37.8258332,144.9636258,2020-11-10,2023-11-10,inactive,2026-04-12T18:00,6.0,4.1,21
4.15333E+12,-37.8139688,144.9724346,2020-11-07,2023-11-07,inactive,2026-04-12T18:00,6.0,4.1,21
6.0675E+12,-37.8146346,144.9625779,2020-10-09,2023-10-09,inactive,2026-04-12T18:00,6.0,4.1,21
2391138183711/A,-37.8137251,144.9600538,2020-10-29,2022-11-08,inactive,2026-04-12T18:00,6.0,4.1,21
42925.50434,-37.8121788,144.9700065,2020-10-15,2023-06-10,inactive,2026-04-12T18:00,6.0,4.1,21
1.96929E+12,-37.8258332,144.9636258,2020-09-01,2020-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
BS-U.42925.5582318763442,-37.8121788,144.9700065,2020-10-15,2023-10-15,inactive,2026-04-12T18:00,6.0,4.1,21
BS-U.42925.5582318763442/A,-37.8121788,144.9700065,2020-10-15,2023-10-15,inactive,2026-04-12T18:00,6.0,4.1,21
5.4965E+12,-37.8121554,144.9634568,2020-10-07,2024-04-07,inactive,2026-04-12T18:00,6.0,4.1,21
6.67511E+12,-37.8137251,144.9600538,2020-10-06,2023-10-06,inactive,2026-04-12T18:00,6.0,4.1,21
9.14818E+12,-37.8191608,144.9584734,2020-10-09,2023-10-09,inactive,2026-04-12T18:00,6.0,4.1,21
54182/2346500701419/0,-37.8061463,144.959648,2020-10-13,,active,2026-04-12T18:00,6.0,4.1,21
42925.5053963576308/A,-37.8145283,144.9705094,2020-10-05,2023-09-10,inactive,2026-04-12T18:00,6.0,4.1,21
2.14898E+12,-37.8121554,144.9634568,2020-10-01,2022-10-01,inactive,2026-04-12T18:00,6.0,4.1,21
4.55381E+12,-37.8258332,144.9636258,2020-09-29,2020-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
58176/6863286338255/2,-37.8077715,144.9582881,2020-09-18,2022-09-18,inactive,2026-04-12T18:00,6.0,4.1,21
5.71333E+12,-37.8140943,144.9689782,2020-09-28,2023-09-28,inactive,2026-04-12T18:00,6.0,4.1,21
1.21706E+12,-37.8113876,144.9730136,2022-02-17,2022-09-05,inactive,2026-04-12T18:00,6.0,4.1,21
1217063910741/A5A,-37.8113876,144.9730136,2020-10-02,2022-09-05,inactive,2026-04-12T18:00,6.0,4.1,21
1217063910741/A5A,-37.8113876,144.9730136,2022-02-17,2022-09-05,inactive,2026-04-12T18:00,6.0,4.1,21
1.21706E+12,-37.8113876,144.9730136,2020-10-02,2022-09-05,inactive,2026-04-12T18:00,6.0,4.1,21
1217063910741/A5,-37.8113876,144.9730136,2020-10-02,2022-09-05,inactive,2026-04-12T18:00,6.0,4.1,21
7.20307E+12,-37.8044006,144.9445738,2020-08-05,2023-06-26,inactive,2026-04-12T18:00,6.0,4.1,21
8.51779E+12,-37.8044006,144.9445738,2020-07-10,2023-06-26,inactive,2026-04-12T18:00,6.0,4.1,21
3.1971E+12,-37.8145283,144.9705094,2020-09-23,2022-09-23,inactive,2026-04-12T18:00,6.0,4.1,21
4.28207E+12,-37.8191608,144.9584734,2020-09-24,2023-06-26,inactive,2026-04-12T18:00,6.0,4.1,21
58176/7866254904156/11,-37.8121307,144.9584916,2020-09-16,2022-09-16,inactive,2026-04-12T18:00,6.0,4.1,21
58176/8788715619744/0,-37.8140943,144.9689782,2020-09-08,2022-09-08,inactive,2026-04-12T18:00,6.0,4.1,21
42925.52505,-37.8145283,144.9705094,2020-09-10,2023-09-10,inactive,2026-04-12T18:00,6.0,4.1,21
18514.83342,-37.8178505,144.9550871,2020-09-04,2021-10-31,inactive,2026-04-12T18:00,6.0,4.1,21
7733666167632/A,-37.8107647,144.969936,2020-09-10,2023-07-02,inactive,2026-04-12T18:00,6.0,4.1,21
58176/2432204480879/8/A1,-37.8077715,144.9582881,2020-08-27,2022-08-27,inactive,2026-04-12T18:00,6.0,4.1,21
2.6077E+12,-37.8103505,144.9570211,2020-07-06,2022-12-05,inactive,2026-04-12T18:00,6.0,4.1,21
58176/9175715964486/0,-37.809762,144.9624727,2020-08-14,2022-08-14,inactive,2026-04-12T18:00,6.0,4.1,21
3.52203E+12,-37.8258332,144.9636258,2020-09-02,2023-09-02,inactive,2026-04-12T18:00,6.0,4.1,21
4.55381E+12,-37.8258332,144.9636258,2020-08-28,2020-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
8.23171E+12,-37.8257755,144.9626864,2020-08-28,2020-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
7.07084E+12,-37.8137251,144.9600538,2020-08-12,2023-08-12,inactive,2026-04-12T18:00,6.0,4.1,21
1.04255E+12,-37.8257755,144.9626864,2020-08-18,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
9.04489E+12,-37.8258332,144.9636258,2020-07-20,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
9.04489E+12,-37.8257755,144.9626864,2020-07-20,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
17998/6686206607074,-37.8005947,144.9542036,2020-08-21,2022-08-21,inactive,2026-04-12T18:00,6.0,4.1,21
1.53066E+12,-37.8137251,144.9600538,2020-08-12,2023-08-12,inactive,2026-04-12T18:00,6.0,4.1,21
2.6762E+12,-37.8222782,144.9346187,2020-08-19,2022-02-05,inactive,2026-04-12T18:00,6.0,4.1,21
6.30912E+12,-37.8137251,144.9600538,2020-08-07,2023-08-07,inactive,2026-04-12T18:00,6.0,4.1,21
6.43191E+12,-37.8061463,144.959648,2020-08-21,2023-08-21,inactive,2026-04-12T18:00,6.0,4.1,21
58176/5714674553255/10,-37.8121307,144.9584916,2020-08-04,2022-08-04,inactive,2026-04-12T18:00,6.0,4.1,21
1.07539E+12,-37.8188041,144.9503704,2020-07-10,2023-07-10,inactive,2026-04-12T18:00,6.0,4.1,21
4.90584E+12,-37.8159588,144.9610992,2020-07-01,2023-07-01,inactive,2026-04-12T18:00,6.0,4.1,21
4.25402E+12,-37.8044006,144.9445738,2020-06-26,2023-06-26,inactive,2026-04-12T18:00,6.0,4.1,21
2687115380002/1,-37.8077715,144.9582881,2020-06-30,2022-06-30,inactive,2026-04-12T18:00,6.0,4.1,21
8.28264E+12,-37.8159953,144.9649134,2020-08-04,2023-08-04,inactive,2026-04-12T18:00,6.0,4.1,21
5.01683E+12,-37.8139688,144.9724346,2020-07-10,2023-07-10,inactive,2026-04-12T18:00,6.0,4.1,21
5.36442E+12,-37.8257755,144.9626864,2020-07-22,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
18514.16971,-37.816858,144.9687277,2020-06-22,2023-06-22,inactive,2026-04-12T18:00,6.0,4.1,21
9.06922E+12,-37.809762,144.9624727,2020-07-06,2023-07-06,inactive,2026-04-12T18:00,6.0,4.1,21
58176/4752474254757/7,-37.8121307,144.9584916,2020-06-10,2022-06-10,inactive,2026-04-12T18:00,6.0,4.1,21
6.07867E+12,-37.8191608,144.9584734,2020-06-26,2023-06-26,inactive,2026-04-12T18:00,6.0,4.1,21
1.94179E+12,-37.8222782,144.9346187,2020-07-03,2022-02-05,inactive,2026-04-12T18:00,6.0,4.1,21
1100/20170311/0,-37.8159953,144.9649134,2017-07-10,2020-07-10,inactive,2026-04-12T18:00,6.0,4.1,21
5.72693E+12,-37.8113876,144.9730136,2020-05-25,2022-09-05,inactive,2026-04-12T18:00,6.0,4.1,21
58176/8162683037800/6,-37.8121307,144.9584916,2020-05-01,2022-05-01,inactive,2026-04-12T18:00,6.0,4.1,21
1.75536E+12,-37.8187641,144.9472974,2020-06-24,2023-06-24,inactive,2026-04-12T18:00,6.0,4.1,21
1.75536E+12,-37.8188041,144.9503704,2020-06-24,2023-06-24,inactive,2026-04-12T18:00,6.0,4.1,21
18514.51024,-37.8006511,144.9657621,2020-06-19,2022-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
18514. 4029734573139,-37.8178505,144.9550871,2020-04-23,2021-10-31,inactive,2026-04-12T18:00,6.0,4.1,21
4.05808E+12,-37.8222782,144.9346187,2020-06-16,2022-02-05,inactive,2026-04-12T18:00,6.0,4.1,21
58176/7585617024894/3,-37.8115899,144.9774158,2020-06-15,2022-06-15,inactive,2026-04-12T18:00,6.0,4.1,21
58176/7585617024894/3A,-37.8115899,144.9774158,2020-06-15,2022-06-15,inactive,2026-04-12T18:00,6.0,4.1,21
7.54677E+12,-37.816858,144.9687277,2020-06-22,2023-06-22,inactive,2026-04-12T18:00,6.0,4.1,21
8.19538E+12,-37.8124325,144.9547704,2020-06-05,2023-06-05,inactive,2026-04-12T18:00,6.0,4.1,21
5.2535E+12,-37.816858,144.9687277,2020-05-12,2022-11-01,inactive,2026-04-12T18:00,6.0,4.1,21
5.44507E+12,-37.8128897,144.9424877,2020-06-05,2023-06-05,inactive,2026-04-12T18:00,6.0,4.1,21
42925.20432,-37.8165168,144.9565571,2020-05-28,2023-05-28,inactive,2026-04-12T18:00,6.0,4.1,21
42925.36667,-37.8109402,144.9619384,2020-05-27,2023-05-27,inactive,2026-04-12T18:00,6.0,4.1,21
54182/4824305391691/0,-37.809762,144.9624727,2020-06-04,2023-06-04,inactive,2026-04-12T18:00,6.0,4.1,21
1.24844E+12,-37.8139688,144.9724346,2020-04-16,2023-03-11,inactive,2026-04-12T18:00,6.0,4.1,21
3.17342E+12,-37.8257755,144.9626864,2020-04-09,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
5.16673E+12,-37.8258332,144.9636258,2020-04-03,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
58176/5190185949044/2A,-37.8115899,144.9774158,2020-05-13,2022-05-13,inactive,2026-04-12T18:00,6.0,4.1,21
58176/6298835297843/7,-37.8077715,144.9582881,2020-04-06,2022-04-06,inactive,2026-04-12T18:00,6.0,4.1,21
58176/6298835297843/7A3,-37.8077715,144.9582881,2020-04-06,2022-04-06,inactive,2026-04-12T18:00,6.0,4.1,21
7.77153E+12,-37.8121554,144.9634568,2020-02-28,2022-02-28,inactive,2026-04-12T18:00,6.0,4.1,21
7.1768E+12,-37.8167617,144.9561758,2020-05-20,2023-05-20,inactive,2026-04-12T18:00,6.0,4.1,21
58176/7671949806123/2,-37.8121554,144.9634568,2020-01-28,2022-01-28,inactive,2026-04-12T18:00,6.0,4.1,21
BS-L 34264/20190271/0,-37.809762,144.9624727,2019-03-08,2022-03-08,inactive,2026-04-12T18:00,6.0,4.1,21
8.9148E+12,-37.8156833,144.9726695,2020-05-15,2022-05-15,inactive,2026-04-12T18:00,6.0,4.1,21
1.35518E+12,-37.8140943,144.9689782,2020-05-01,2023-05-01,inactive,2026-04-12T18:00,6.0,4.1,21
7.30285E+12,-37.816858,144.9687277,2020-04-29,2023-04-29,inactive,2026-04-12T18:00,6.0,4.1,21
5.50449E+12,-37.809762,144.9624727,2020-04-30,2023-04-30,inactive,2026-04-12T18:00,6.0,4.1,21
7.27042E+12,-37.8258332,144.9636258,2020-03-05,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
9.97098E+12,-37.8257755,144.9626864,2020-03-05,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
1.02645E+12,-37.8258332,144.9636258,2020-03-02,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
1.02645E+12,-37.8257755,144.9626864,2020-03-02,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
7.04759E+12,-37.8121554,144.9634568,2020-03-19,2023-03-19,inactive,2026-04-12T18:00,6.0,4.1,21
9.10259E+12,-37.8258332,144.9636258,2020-02-17,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
7.54406E+12,-37.8121554,144.9634568,2020-02-12,2023-02-12,inactive,2026-04-12T18:00,6.0,4.1,21
34264/20190283/0,-37.8158966,144.9585893,2019-03-14,2021-03-14,inactive,2026-04-12T18:00,6.0,4.1,21
18514.51979,-37.8006511,144.9657621,2020-03-12,2022-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
2.16726E+12,-37.8140943,144.9689782,2020-04-08,2021-11-04,inactive,2026-04-12T18:00,6.0,4.1,21
2.89595E+12,-37.8139688,144.9724346,2020-03-05,2022-03-05,inactive,2026-04-12T18:00,6.0,4.1,21
BS-U42299/2374995718202,-37.8162533,144.9569167,2020-03-27,2023-03-27,inactive,2026-04-12T18:00,6.0,4.1,21
BSU-16991/7203162688482,-37.8077731,144.9609675,2020-03-05,2021-12-03,inactive,2026-04-12T18:00,6.0,4.1,21
8.18152E+12,-37.8187641,144.9472974,2020-03-20,2023-03-20,inactive,2026-04-12T18:00,6.0,4.1,21
3122766423529/0,-37.8158966,144.9585893,2020-03-23,2023-03-23,inactive,2026-04-12T18:00,6.0,4.1,21
6.48122E+12,-37.8104263,144.9589041,2020-03-12,2023-03-12,inactive,2026-04-12T18:00,6.0,4.1,21
4.51878E+12,-37.8124325,144.9547704,2020-03-12,2023-03-12,inactive,2026-04-12T18:00,6.0,4.1,21
4.78101E+12,-37.8191608,144.9584734,2020-03-13,2023-03-13,inactive,2026-04-12T18:00,6.0,4.1,21
3.29484E+12,-37.8061463,144.959648,2020-03-13,2023-03-13,inactive,2026-04-12T18:00,6.0,4.1,21
3294839376305/A,-37.8061463,144.959648,2020-03-13,2023-03-13,inactive,2026-04-12T18:00,6.0,4.1,21
9.23032E+12,-37.8159953,144.9649134,2020-03-12,2023-03-12,inactive,2026-04-12T18:00,6.0,4.1,21
44447/6748681715002/0,-37.8137251,144.9600538,2020-03-16,2022-03-16,inactive,2026-04-12T18:00,6.0,4.1,21
1.99505E+12,-37.8162533,144.9569167,2020-03-11,2023-03-11,inactive,2026-04-12T18:00,6.0,4.1,21
1330/6270443889981,-37.8158966,144.9585893,2020-03-13,2023-03-13,inactive,2026-04-12T18:00,6.0,4.1,21
CBSU58176/9992732350400/0,-37.8146346,144.9625779,2020-02-20,2022-02-20,inactive,2026-04-12T18:00,6.0,4.1,21
6.24786E+12,-37.8140943,144.9689782,2020-02-18,2023-02-19,inactive,2026-04-12T18:00,6.0,4.1,21
18514.56488,-37.8178505,144.9550871,2020-02-28,2021-10-31,inactive,2026-04-12T18:00,6.0,4.1,21
9.80843E+12,-37.7971895,144.9517997,2020-03-13,2023-03-13,inactive,2026-04-12T18:00,4.6,3.4,20
23308/8195629739726,-37.8121554,144.9634568,2020-02-24,2023-02-24,inactive,2026-04-12T18:00,6.0,4.1,21
54182/8294407968430/0,-37.8145283,144.9705094,2020-02-21,2023-02-21,inactive,2026-04-12T18:00,6.0,4.1,21
202000032/OP,-37.8104263,144.9589041,2020-02-18,2023-02-18,inactive,2026-04-12T18:00,6.0,4.1,21
8.10891E+12,-37.8104263,144.9589041,2020-02-18,2023-02-18,inactive,2026-04-12T18:00,6.0,4.1,21
28992/5743876390785,-37.8121788,144.9700065,2020-02-25,2023-02-25,inactive,2026-04-12T18:00,6.0,4.1,21
2.46247E+12,-37.8257755,144.9626864,2020-02-06,2021-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
4.48105E+12,-37.811721,144.9639722,2020-02-22,2023-02-21,inactive,2026-04-12T18:00,6.0,4.1,21
2.87601E+12,-37.8191608,144.9584734,2020-02-18,2022-02-18,inactive,2026-04-12T18:00,6.0,4.1,21
6965147952213/0,-37.8139688,144.9724346,2020-02-10,2023-02-10,inactive,2026-04-12T18:00,6.0,4.1,21
7.15598E+12,-37.8176048,144.9621837,2020-02-10,2023-02-10,inactive,2026-04-12T18:00,6.0,4.1,21
1227/1893100738913,-37.8225861,144.962141,2020-02-14,2023-02-14,inactive,2026-04-12T18:00,6.0,4.1,21
8.4084E+12,-37.8105134,144.9617363,2020-02-06,2023-02-06,inactive,2026-04-12T18:00,6.0,4.1,21
4.41047E+12,-37.8139688,144.9724346,2020-02-01,2022-02-01,inactive,2026-04-12T18:00,6.0,4.1,21
1553/4453941349853,-37.7965126,144.9319336,2020-01-24,2023-01-24,inactive,2026-04-12T18:00,4.6,3.4,20
5.02562E+12,-37.8167617,144.9561758,2020-01-22,2023-01-22,inactive,2026-04-12T18:00,6.0,4.1,21
BS-U 1177 6898178495251,-37.8140943,144.9689782,2020-01-21,2023-01-21,inactive,2026-04-12T18:00,6.0,4.1,21
27880/20181039/0,-37.8226669,144.9688984,2018-11-15,2021-11-07,inactive,2026-04-12T18:00,6.0,4.1,21
58176/1998934092591/0,-37.8121554,144.9634568,2019-07-31,2022-07-31,inactive,2026-04-12T18:00,6.0,4.1,21
34559/6814773826211,-37.8187641,144.9472974,2020-01-13,2022-01-13,inactive,2026-04-12T18:00,6.0,4.1,21
1585/7122944694899,-37.8146346,144.9625779,2020-01-10,2023-01-10,inactive,2026-04-12T18:00,6.0,4.1,21
2563338634030/0,-37.8127153,144.97067,2019-12-24,2022-12-24,inactive,2026-04-12T18:00,6.0,4.1,21
1075/2019/010/12 - 2130115109849,-37.8222782,144.9346187,2019-12-20,2022-02-05,inactive,2026-04-12T18:00,6.0,4.1,21
1075/2019/010/10 - 4526490802513,-37.8222782,144.9346187,2019-12-11,2022-02-05,inactive,2026-04-12T18:00,6.0,4.1,21
1075/2019/010/9 - 4194624327358,-37.8222782,144.9346187,2019-11-15,2022-02-05,inactive,2026-04-12T18:00,6.0,4.1,21
1075/2019/010/8 - 9427625455489,-37.8222782,144.9346187,2019-10-07,2022-02-05,inactive,2026-04-12T18:00,6.0,4.1,21
4.48433E+12,-37.816858,144.9687277,2019-12-19,2022-11-01,inactive,2026-04-12T18:00,6.0,4.1,21
7.46828E+13,-37.8137251,144.9600538,2019-12-05,2022-11-08,inactive,2026-04-12T18:00,6.0,4.1,21
58176/2076574632776/6,-37.8077715,144.9582881,2019-12-20,2022-12-20,inactive,2026-04-12T18:00,6.0,4.1,21
3.57727E+12,-37.8162533,144.9569167,2019-12-03,2022-09-02,inactive,2026-04-12T18:00,6.0,4.1,21
1553/4910479105008,-37.7965126,144.9319336,2019-12-05,2022-12-05,inactive,2026-04-12T18:00,4.6,3.4,20
1076/4400365099291,-37.8113876,144.9730136,2019-11-19,2022-09-05,inactive,2026-04-12T18:00,6.0,4.1,21
43919/20160164/0,-37.8199591,144.9610228,2016-05-31,2019-05-31,inactive,2026-04-12T18:00,6.0,4.1,21
42925/222504/0,-37.8145283,144.9705094,2015-11-30,2018-11-30,inactive,2026-04-12T18:00,6.0,4.1,21
42925.222493.0,-37.8159953,144.9649134,2015-11-24,2018-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
16541/150256/1,-37.809762,144.9624727,2015-09-21,2017-09-21,inactive,2026-04-12T18:00,6.0,4.1,21
1585/20150440/0,-37.816858,144.9687277,2015-09-21,2018-09-21,inactive,2026-04-12T18:00,6.0,4.1,21
4.57721E+12,-37.8258332,144.9636258,2021-05-10,2020-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
5.69645E+12,-37.8121554,144.9634568,2021-06-01,2024-06-01,inactive,2026-04-12T18:00,6.0,4.1,21
8.06934E+12,-37.8158966,144.9585893,2021-05-14,2024-05-14,inactive,2026-04-12T18:00,6.0,4.1,21
7.6231E+12,-37.8109402,144.9619384,2021-05-21,2024-05-21,inactive,2026-04-12T18:00,6.0,4.1,21
42518.55634,-37.816858,144.9687277,2021-05-21,2024-05-21,inactive,2026-04-12T18:00,6.0,4.1,21
9215097585045/0B,-37.8217098,144.949833,2021-05-17,2024-05-17,inactive,2026-04-12T18:00,6.0,4.1,21
54182/9215097585045/0,-37.8217098,144.949833,2021-05-17,2024-05-17,inactive,2026-04-12T18:00,6.0,4.1,21
1264525478303/V1,-37.8144301,144.9671928,2021-05-14,2024-05-14,inactive,2026-04-12T18:00,6.0,4.1,21
1.26453E+12,-37.8159588,144.9610992,2021-05-14,2024-05-14,inactive,2026-04-12T18:00,6.0,4.1,21
8.88514E+12,-37.8158966,144.9585893,2021-05-14,2024-05-14,inactive,2026-04-12T18:00,6.0,4.1,21
1.70395E+12,-37.8162533,144.9569167,2021-05-11,2024-05-11,inactive,2026-04-12T18:00,6.0,4.1,21
6.78974E+12,-37.8103505,144.9570211,2021-03-31,2022-12-05,inactive,2026-04-12T18:00,6.0,4.1,21
4.69198E+12,-37.8156833,144.9726695,2021-03-24,2023-06-23,inactive,2026-04-12T18:00,6.0,4.1,21
5.43596E+12,-37.8121307,144.9584916,2021-04-22,2024-04-22,inactive,2026-04-12T18:00,6.0,4.1,21
8.59343E+12,-37.8044006,144.9445738,2020-08-24,2023-06-26,inactive,2026-04-12T18:00,6.0,4.1,21
5145338807680/A,-37.809011,144.9789702,2021-05-03,2024-05-03,inactive,2026-04-12T18:00,6.0,4.1,21
6579975170169/A2,-37.8105732,144.9612017,2021-05-19,2024-05-19,inactive,2026-04-12T18:00,6.0,4.1,21
5.46149E+12,-37.8006511,144.9657621,2021-03-30,,active,2026-04-12T18:00,6.0,4.1,21
7.54963E+12,-37.8139688,144.9724346,2021-05-04,2024-05-04,inactive,2026-04-12T18:00,6.0,4.1,21
9.32853E+12,-37.8144819,144.935769,2021-03-19,2023-11-24,inactive,2026-04-12T18:00,6.0,4.1,21
BS-U.36628.8609440008806,-37.811721,144.9639722,2021-04-08,2022-06-07,inactive,2026-04-12T18:00,6.0,4.1,21
1.70775E+12,-37.8121554,144.9634568,2021-05-14,2024-05-14,inactive,2026-04-12T18:00,6.0,4.1,21
1381684599860/0A,-37.796752,144.9725314,2021-04-30,2023-04-30,inactive,2026-04-12T18:00,4.6,3.4,20
1166431146878/0,-37.809762,144.9624727,2021-04-19,2024-04-19,inactive,2026-04-12T18:00,6.0,4.1,21
9.95187E+12,-37.8168354,144.9626374,2021-04-26,2024-04-26,inactive,2026-04-12T18:00,6.0,4.1,21
6.58571E+12,-37.8145283,144.9705094,2021-04-21,2024-04-21,inactive,2026-04-12T18:00,6.0,4.1,21
1.93225E+12,-37.8128897,144.9424877,2021-04-15,2022-06-05,inactive,2026-04-12T18:00,6.0,4.1,21
5950912329657/0,-37.8128897,144.9424877,2021-04-15,2022-06-05,inactive,2026-04-12T18:00,6.0,4.1,21
5.36033E+12,-37.8034613,144.9576082,2021-03-23,2022-07-26,inactive,2026-04-12T18:00,6.0,4.1,21
2.97575E+12,-37.8034613,144.9576082,2021-03-09,2022-07-26,inactive,2026-04-12T18:00,6.0,4.1,21
3.14826E+12,-37.8113876,144.9730136,2021-04-20,2022-09-05,inactive,2026-04-12T18:00,6.0,4.1,21
BS-U 42925.9658489215278,-37.8109402,144.9619384,2021-02-24,2024-02-24,inactive,2026-04-12T18:00,6.0,4.1,21
1868310450102/4,-37.8077715,144.9582881,2021-03-12,2024-03-12,inactive,2026-04-12T18:00,6.0,4.1,21
4.24487E+12,-37.8140943,144.9689782,2021-04-12,2024-04-12,inactive,2026-04-12T18:00,6.0,4.1,21
202021269,-37.8041747,144.9430209,2021-04-16,2023-04-16,inactive,2026-04-12T18:00,6.0,4.1,21
1807567423059/A1,-37.8034613,144.9576082,2021-03-24,2023-04-09,inactive,2026-04-12T18:00,6.0,4.1,21
1807567423059/A2,-37.8034613,144.9576082,2021-03-24,2023-04-09,inactive,2026-04-12T18:00,6.0,4.1,21
1.80757E+12,-37.8034613,144.9576082,2021-03-24,2023-04-09,inactive,2026-04-12T18:00,6.0,4.1,21
1178/130114/0,-37.8165168,144.9565571,2013-06-14,,active,2026-04-12T18:00,6.0,4.1,21
1064/2013/0709,-37.8165168,144.9565571,2013-05-19,,active,2026-04-12T18:00,6.0,4.1,21
1330/2013/0232,-37.8139688,144.9724346,2013-06-12,,active,2026-04-12T18:00,6.0,4.1,21
17683/2013/0147/0,-37.8121554,144.9634568,2013-05-13,,active,2026-04-12T18:00,6.0,4.1,21
20130145/0,-37.8109402,144.9619384,2013-05-10,,active,2026-04-12T18:00,6.0,4.1,21
20130092/0,-37.8176048,144.9621837,2013-06-06,,active,2026-04-12T18:00,6.0,4.1,21
1178/130105/1,-37.8140943,144.9689782,2013-05-24,,active,2026-04-12T18:00,6.0,4.1,21
15181/2013/001008,-37.815781,144.9620958,2013-05-02,,active,2026-04-12T18:00,6.0,4.1,21
1543/20134395,-37.8187641,144.9472974,2013-05-16,,active,2026-04-12T18:00,6.0,4.1,21
23655/130016/2,-37.8159953,144.9649134,2013-03-21,,active,2026-04-12T18:00,6.0,4.1,21
1543/20134455,-37.8158966,144.9585893,2013-05-14,,active,2026-04-12T18:00,6.0,4.1,21
1566/221115,-37.8145283,144.9705094,2013-04-16,,active,2026-04-12T18:00,6.0,4.1,21
16737/20130020/0,-37.8127153,144.97067,2013-04-23,,active,2026-04-12T18:00,6.0,4.1,21
24818/221109/1,-37.8140943,144.9689782,2013-04-08,,active,2026-04-12T18:00,6.0,4.1,21
23655-130016-1,-37.8159953,144.9649134,2013-04-08,,active,2026-04-12T18:00,6.0,4.1,21
38446/2013/0091/1,-37.8158966,144.9585893,2013-03-07,,active,2026-04-12T18:00,6.0,4.1,21
15013/20130051/0,-37.8139688,144.9724346,2013-02-21,,active,2026-04-12T18:00,6.0,4.1,21
16541/120329/2,-37.8168354,144.9626374,2013-02-12,,active,2026-04-12T18:00,6.0,4.1,21
18514/220796/2,-37.8168354,144.9626374,2013-02-08,,active,2026-04-12T18:00,6.0,4.1,21
24818/221038/0,-37.8140943,144.9689782,2013-02-11,,active,2026-04-12T18:00,6.0,4.1,21
1072/20123935,-37.8139688,144.9724346,2013-02-06,,active,2026-04-12T18:00,6.0,4.1,21
23896/20130024/0,-37.8140943,144.9689782,2013-01-30,,active,2026-04-12T18:00,6.0,4.1,21
18065/2013/0038/1,-37.8139688,144.9724346,2013-02-01,,active,2026-04-12T18:00,6.0,4.1,21
1076/2013/0036/1,-37.8145283,144.9705094,2013-01-31,,active,2026-04-12T18:00,6.0,4.1,21
16541/130037/0,-37.8168354,144.9626374,2013-02-05,,active,2026-04-12T18:00,6.0,4.1,21
1160/20130273/0,-37.8087981,144.966276,2013-02-01,,active,2026-04-12T18:00,6.0,4.1,21
1566/221019/0,-37.8145283,144.9705094,2013-01-23,,active,2026-04-12T18:00,6.0,4.1,21
20088.002191-0,-37.8006511,144.9657621,2013-01-08,,active,2026-04-12T18:00,6.0,4.1,21
24818/220988/0,-37.8140943,144.9689782,2012-12-17,,active,2026-04-12T18:00,6.0,4.1,21
16541/120338/1-17019F2A,-37.8168354,144.9626374,2012-12-11,,active,2026-04-12T18:00,6.0,4.1,21
1055 - 2012 - 0027-4V1,-37.8144819,144.935769,2012-12-04,,active,2026-04-12T18:00,6.0,4.1,21
1055/2012/0111/3,-37.8139688,144.9724346,2012-12-05,,active,2026-04-12T18:00,6.0,4.1,21
1178-120335-0,-37.8127153,144.97067,2012-12-06,,active,2026-04-12T18:00,6.0,4.1,21
